ordernumber,quantityordered,priceeach,orderlinenumber,orderdate,sales,status,productline,msrp,productcode,customername,phone,address,city,state,postalcode,country,territory,contactname,dealsize
10382,32,66.58,13,17-Feb-05,2130.56,Shipped,Trucks and Buses,118,S12_4473,Mini Gifts Distributors Ltd.,4155551450,5677 Strong St.,San Rafael,CA,97562,USA,NA,Valarie Nelson,Small
10412,54,100,5,3-May-05,5951.34,Shipped,Trucks and Buses,118,S12_4473,Euro Shopping Channel,(91) 555 94 44,"C/ Moralzarzal, 86",Madrid,Not Applicable,28034,Spain,EMEA,Diego Freyre,Medium
10425,33,100,4,31-May-05,4692.6,In Process,Trucks and Buses,118,S12_4473,La Rochelle Gifts,40.67.8555,"67, rue des Cinquante Otages",Nantes,Not Applicable,44000,France,EMEA,Janine Labrune,Medium
10108,36,100,3,3-Mar-03,3731.04,Shipped,Classic Cars,115,S12_4675,Cruz & Sons Co.,+63 2 555 3587,15 McCallum Street - NatWest Center #13-03,Makati City,Not Applicable,1227 MM,Philippines,Japan,Arnold Cruz,Medium
10122,20,100,7,8-May-03,2142,Shipped,Classic Cars,115,S12_4675,Marseille Mini Autos,91.24.4555,"12, rue des Bouchers",Marseille,Not Applicable,13008,France,EMEA,Laurence Lebihan,Small
10135,29,97.89,4,2-Jul-03,2838.81,Shipped,Classic Cars,115,S12_4675,Mini Gifts Distributors Ltd.,4155551450,5677 Strong St.,San Rafael,CA,97562,USA,NA,Valarie Nelson,Small
10147,33,97.89,4,5-Sep-03,3230.37,Shipped,Classic Cars,115,S12_4675,Collectables For Less Inc.,6175558555,7825 Douglas Av.,Brickhaven,MA,58339,USA,NA,Allen Nelson,Medium
10160,50,100,5,11-Oct-03,5182,Shipped,Classic Cars,115,S12_4675,"Men 'R' US Retailers, Ltd.",2155554369,6047 Douglas Av.,Los Angeles,CA,N/A,USA,NA,Michael Chandler,Medium
10170,41,100,3,4-Nov-03,4391.1,Shipped,Classic Cars,115,S12_4675,Mini Auto Werke,7675-3555,Kirchgasse 6,Graz,Not Applicable,8010,Austria,EMEA,Roland Mendel,Medium
10181,36,100,11,12-Nov-03,4477.32,Shipped,Classic Cars,115,S12_4675,Herkku Gifts,+47 2267 3215,"Drammen 121, PR 744 Sentrum",Bergen,Not Applicable,N 5804,Norway,EMEA,Veysel Oeztan,Medium
10192,27,100,16,20-Nov-03,3544.56,Shipped,Classic Cars,115,S12_4675,Online Diecast Creations Co.,6035558647,2304 Long Airport Avenue,Nashua,NH,62005,USA,NA,Valarie Young,Medium
10203,47,100,5,2-Dec-03,5195.85,Shipped,Classic Cars,115,S12_4675,Euro Shopping Channel,(91) 555 94 44,"C/ Moralzarzal, 86",Madrid,Not Applicable,28034,Spain,EMEA,Diego Freyre,Medium
10212,33,100,15,16-Jan-04,4180.44,Shipped,Classic Cars,115,S12_4675,Euro Shopping Channel,(91) 555 94 44,"C/ Moralzarzal, 86",Madrid,Not Applicable,28034,Spain,EMEA,Diego Freyre,Medium
10225,21,100,6,22-Feb-04,2684.43,Shipped,Classic Cars,115,S12_4675,"Vida Sport, Ltd",0897-034555,Grenzacherweg 237,Gensve,Not Applicable,1203,Switzerland,EMEA,Michael Holz,Small
10239,21,93.28,5,12-Apr-04,1958.88,Shipped,Classic Cars,115,S12_4675,"Oulu Toy Supplies, Inc.",981-443655,Torikatu 38,Oulu,Not Applicable,90110,Finland,EMEA,Pirkko Koskitalo,Small
10253,41,100,10,1-Jun-04,4910.57,Cancelled,Classic Cars,115,S12_4675,"UK Collectables, Ltd.",(171) 555-2282,Berkeley Gardens 12  Brewery,Liverpool,Not Applicable,WX1 6LT,UK,EMEA,Elizabeth Devon,Medium
10266,40,100,11,6-Jul-04,4468.4,Shipped,Classic Cars,115,S12_4675,L'ordine Souveniers,0522-556555,Strada Provinciale 124,Reggio Emilia,Not Applicable,42100,Italy,EMEA,Maurizio Moroni,Medium
10277,28,100,1,4-Aug-04,3127.88,Shipped,Classic Cars,115,S12_4675,"Dragon Souveniers, Ltd.",+65 221 7555,"Bronz Sok., Bronz Apt. 3/6 Tesvikiye",Singapore,Not Applicable,79903,Singapore,Japan,Eric Natividad,Medium
10287,23,100,9,30-Aug-04,2675.13,Shipped,Classic Cars,115,S12_4675,"Vida Sport, Ltd",0897-034555,Grenzacherweg 237,Gensve,Not Applicable,1203,Switzerland,EMEA,Michael Holz,Small
10300,23,100,2,4-Oct-03,2807.61,Shipped,Classic Cars,115,S12_4675,"Blauer See Auto, Co.",+49 69 66 90 2555,Lyonerstr. 34,Frankfurt,Not Applicable,60528,Germany,EMEA,Roland Keitel,Small
10310,25,100,7,16-Oct-04,2504.75,Shipped,Classic Cars,115,S12_4675,"Toms Spezialitten, Ltd",0221-5554327,Mehrheimerstr. 369,Koln,Not Applicable,50739,Germany,EMEA,Henriette Pfalzheim,Small
10321,24,100,15,4-Nov-04,2984.88,Shipped,Classic Cars,115,S12_4675,FunGiftIdeas.com,5085552555,1785 First Street,New Bedford,MA,50553,USA,NA,Violeta Benitez,Small
10329,39,64.74,15,15-Nov-04,2524.86,Shipped,Classic Cars,115,S12_4675,Land of Toys Inc.,2125557818,897 Long Airport Avenue,NYC,NY,10022,USA,NA,Kwai Yu,Small
10341,55,75.2,7,24-Nov-04,4136,Shipped,Classic Cars,115,S12_4675,Salzburg Collectables,6562-9555,Geislweg 14,Salzburg,Not Applicable,5020,Austria,EMEA,Georg Pipps,Medium
10363,46,88.45,6,6-Jan-05,4068.7,Shipped,Classic Cars,115,S12_4675,Suominen Souveniers,+358 9 8045 555,"Software Engineering Center, SEC Oy",Espoo,Not Applicable,FIN-02271,Finland,EMEA,Kalle Suominen,Medium
10377,50,100,1,9-Feb-05,5182,Shipped,Classic Cars,115,S12_4675,"Toys of Finland, Co.",90-224 8555,Keskuskatu 45,Helsinki,Not Applicable,21240,Finland,EMEA,Matti Karttunen,Medium
10389,47,100,8,3-Mar-05,5243.79,Shipped,Classic Cars,115,S12_4675,Scandinavian Gift Ideas,0695-34 6555,?kergatan 24,Boras,Not Applicable,S-844 67,Sweden,EMEA,Maria Larsson,Medium
10405,97,93.28,5,14-Apr-05,9048.16,Shipped,Classic Cars,115,S12_4675,Mini Caravy,88.60.1555,"24, place Kluber",Strasbourg,Not Applicable,67000,France,EMEA,Frederique Citeaux,Large
10419,32,100,10,17-May-05,3832.64,Shipped,Classic Cars,115,S12_4675,Salzburg Collectables,6562-9555,Geislweg 14,Salzburg,Not Applicable,5020,Austria,EMEA,Georg Pipps,Medium
10103,35,100,10,29-Jan-03,3920,Shipped,Trucks and Buses,116,S18_1097,Baane Mini Imports,07-98 9555,Erling Skakkes gate 78,Stavern,Not Applicable,4110,Norway,EMEA,Jonas Bergulfsen,Medium
10113,49,100,4,26-Mar-03,4916.66,Shipped,Trucks and Buses,116,S18_1097,Mini Gifts Distributors Ltd.,4155551450,5677 Strong St.,San Rafael,CA,97562,USA,NA,Valarie Nelson,Medium
10126,38,100,10,28-May-03,3857,Shipped,Trucks and Buses,116,S18_1097,"Corrida Auto Replicas, Ltd",(91) 555 22 82,"C/ Araquil, 67",Madrid,Not Applicable,28023,Spain,EMEA,Mart¡n Sommer,Medium
10140,32,100,10,24-Jul-03,4181.44,Shipped,Trucks and Buses,116,S18_1097,Technics Stores Inc.,6505556809,9408 Furth Circle,Burlingame,CA,94217,USA,NA,Juri Hirano,Medium
10150,34,100,7,19-Sep-03,4641,Shipped,Trucks and Buses,116,S18_1097,"Dragon Souveniers, Ltd.",+65 221 7555,"Bronz Sok., Bronz Apt. 3/6 Tesvikiye",Singapore,Not Applicable,79903,Singapore,Japan,Eric Natividad,Medium
10164,36,99.17,8,21-Oct-03,3570.12,Resolved,Trucks and Buses,116,S18_1097,Mini Auto Werke,7675-3555,Kirchgasse 6,Graz,Not Applicable,8010,Austria,EMEA,Roland Mendel,Medium
10174,48,93.34,3,6-Nov-03,4480.32,Shipped,Trucks and Buses,116,S18_1097,"Australian Gift Network, Co",61-7-3844-6555,31 Duncan St. West End,South Brisbane,Queensland,4101,Australia,APAC,Tony Calaghan,Medium
10183,21,96.84,7,13-Nov-03,2033.64,Shipped,Trucks and Buses,116,S18_1097,"Classic Gift Ideas, Inc",2155554695,782 First Street,Philadelphia,PA,71270,USA,NA,Francisca Cervantes,Small
10194,21,93.34,10,25-Nov-03,1960.14,Shipped,Trucks and Buses,116,S18_1097,"Saveley & Henriot, Co.",78.32.5555,"2, rue du Commerce",Lyon,Not Applicable,69004,France,EMEA,Mary Saveley,Small
10206,34,100,5,5-Dec-03,3966.78,Shipped,Trucks and Buses,116,S18_1097,Canadian Gift Exchange Network,(604) 555-3392,1900 Oak St.,Vancouver,BC,V3F 2K1,Canada,NA,Yoshi Tannamuri,Medium
10215,46,100,2,29-Jan-04,5152,Shipped,Trucks and Buses,116,S18_1097,West Coast Collectables Co.,3105553722,3675 Furth Circle,Burbank,CA,94019,USA,NA,Steve Thompson,Medium
10228,32,100,1,10-Mar-04,3360,Shipped,Trucks and Buses,116,S18_1097,Cambridge Collectables Co.,6175555555,4658 Baden Av.,Cambridge,MA,51247,USA,NA,Kyung Tseng,Medium
10245,29,100,8,4-May-04,3451,Shipped,Trucks and Buses,116,S18_1097,Super Scale Inc.,2035559545,567 North Pendale Street,New Haven,CT,97823,USA,NA,Leslie Murphy,Medium
10258,41,100,5,15-Jun-04,5453,Shipped,Trucks and Buses,116,S18_1097,"Tokyo Collectables, Ltd",+81 3 3584 0555,2-2-8 Roppongi,Minato-ku,Tokyo,106-0032,Japan,Japan,Akiko Shimamura,Medium
10270,43,96.84,8,19-Jul-04,4164.12,Shipped,Trucks and Buses,116,S18_1097,Souveniers And Things Co.,+61 2 9495 8555,"Monitor Money Building, 815 Pacific Hwy",Chatswood,NSW,2067,Australia,APAC,Adrian Huxley,Medium
10280,24,100,1,17-Aug-04,2800.08,Shipped,Trucks and Buses,116,S18_1097,Amica Models & Co.,011-4988555,Via Monte Bianco 34,Torino,Not Applicable,10100,Italy,EMEA,Paolo Accorti,Small
10291,41,100,10,8-Sep-04,4687.94,Shipped,Trucks and Buses,116,S18_1097,Scandinavian Gift Ideas,0695-34 6555,?kergatan 24,Boras,Not Applicable,S-844 67,Sweden,EMEA,Maria Larsson,Medium
10304,46,98,5,11-Oct-04,4508,Shipped,Trucks and Buses,116,S18_1097,Auto Assoc. & Cie.,30.59.8555,"67, avenue de l'Europe",Versailles,Not Applicable,78000,France,EMEA,Daniel Tonini,Medium
10312,32,100,2,21-Oct-04,4181.44,Shipped,Trucks and Buses,116,S18_1097,Mini Gifts Distributors Ltd.,4155551450,5677 Strong St.,San Rafael,CA,97562,USA,NA,Valarie Nelson,Medium
10322,22,100,10,4-Nov-04,2251.04,Shipped,Trucks and Buses,116,S18_1097,Online Diecast Creations Co.,6035558647,2304 Long Airport Avenue,Nashua,NH,62005,USA,NA,Valarie Young,Small
10333,29,40.25,7,18-Nov-04,1167.25,Shipped,Trucks and Buses,116,S18_1097,Mini Wheels Co.,6505555787,5557 North Pendale Street,San Francisco,CA,N/A,USA,NA,Julie Murphy,Small
10347,42,49.6,5,29-Nov-04,2083.2,Shipped,Trucks and Buses,116,S18_1097,"Australian Collectors, Co.",03 9520 4555,636 St Kilda Road,Melbourne,Victoria,3004,Australia,APAC,Peter Ferguson,Small
10357,39,98,1,10-Dec-04,3822,Shipped,Trucks and Buses,116,S18_1097,Mini Gifts Distributors Ltd.,4155551450,5677 Strong St.,San Rafael,CA,97562,USA,NA,Valarie Nelson,Medium
10370,27,100,1,20-Jan-05,3911.49,Shipped,Trucks and Buses,116,S18_1097,"Anna's Decorations, Ltd",02 9936 8555,201 Miller Street,North Sydney,NSW,2060,Australia,APAC,Anna O'Hara,Medium
10381,48,98,2,17-Feb-05,4704,Shipped,Trucks and Buses,116,S18_1097,Corporate Gift Ideas Co.,6505551386,7734 Strong St.,San Francisco,CA,N/A,USA,NA,Julie Brown,Medium
10391,29,85.1,10,9-Mar-05,2467.9,Shipped,Trucks and Buses,116,S18_1097,"Anna's Decorations, Ltd",02 9936 8555,201 Miller Street,North Sydney,NSW,2060,Australia,APAC,Anna O'Hara,Small
10411,27,100,8,1-May-05,3213,Shipped,Trucks and Buses,116,S18_1097,Quebec Home Shopping Network,(514) 555-8054,43 rue St. Laurent,Montreal,Quebec,H1J 1C3,Canada,NA,Jean Fresnisre,Medium
10424,54,100,5,31-May-05,7182,In Process,Trucks and Buses,116,S18_1097,Euro Shopping Channel,(91) 555 94 44,"C/ Moralzarzal, 86",Madrid,Not Applicable,28034,Spain,EMEA,Diego Freyre,Large
10109,26,100,4,10-Mar-03,4379.18,Shipped,Classic Cars,141,S18_1129,Motor Mint Distributors Inc.,2155559857,11328 Douglas Av.,Philadelphia,PA,71270,USA,NA,Rosa Hernandez,Medium
10122,34,100,2,8-May-03,5004.8,Shipped,Classic Cars,141,S18_1129,Marseille Mini Autos,91.24.4555,"12, rue des Bouchers",Marseille,Not Applicable,13008,France,EMEA,Laurence Lebihan,Medium
10136,25,100,2,4-Jul-03,3644.75,Shipped,Classic Cars,141,S18_1129,Alpha Cognac,61.77.6555,1 rue Alsace-Lorraine,Toulouse,Not Applicable,31000,France,EMEA,Annette Roulet,Medium
10148,23,100,13,11-Sep-03,2702.04,Shipped,Classic Cars,141,S18_1129,"Anna's Decorations, Ltd",02 9936 8555,201 Miller Street,North Sydney,NSW,2060,Australia,APAC,Anna O'Hara,Small
10161,28,100,12,17-Oct-03,3764.88,Shipped,Classic Cars,141,S18_1129,Heintze Collectables,86 21 3555,Smagsloget 45,Aaarhus,Not Applicable,8200,Denmark,EMEA,Palle Ibsen,Medium
10171,35,100,2,5-Nov-03,4508,Shipped,Classic Cars,141,S18_1129,Quebec Home Shopping Network,(514) 555-8054,43 rue St. Laurent,Montreal,Quebec,H1J 1C3,Canada,NA,Jean Fresnisre,Medium
10181,44,100,6,12-Nov-03,5418.16,Shipped,Classic Cars,141,S18_1129,Herkku Gifts,+47 2267 3215,"Drammen 121, PR 744 Sentrum",Bergen,Not Applicable,N 5804,Norway,EMEA,Veysel Oeztan,Medium
10192,22,100,11,20-Nov-03,3300.66,Shipped,Classic Cars,141,S18_1129,Online Diecast Creations Co.,6035558647,2304 Long Airport Avenue,Nashua,NH,62005,USA,NA,Valarie Young,Medium
10204,42,100,17,2-Dec-03,6182.4,Shipped,Classic Cars,141,S18_1129,Muscle Machine Inc,2125557413,4092 Furth Circle,NYC,NY,10022,USA,NA,Jeff Young,Medium
10212,29,100,10,16-Jan-04,4186.73,Shipped,Classic Cars,141,S18_1129,Euro Shopping Channel,(91) 555 94 44,"C/ Moralzarzal, 86",Madrid,Not Applicable,28034,Spain,EMEA,Diego Freyre,Medium
10225,32,100,1,22-Feb-04,4529.28,Shipped,Classic Cars,141,S18_1129,"Vida Sport, Ltd",0897-034555,Grenzacherweg 237,Gensve,Not Applicable,1203,Switzerland,EMEA,Michael Holz,Medium
10240,41,100,3,13-Apr-04,5628.89,Shipped,Classic Cars,141,S18_1129,Osaka Souveniers Co.,+81 06 6342 5555,"Dojima Avanza 4F, 1-6-20 Dojima, Kita-ku",Osaka,Osaka,530-0003,Japan,Japan,Mory Kentary,Medium
10253,26,100,5,1-Jun-04,3054.48,Cancelled,Classic Cars,141,S18_1129,"UK Collectables, Ltd.",(171) 555-2282,Berkeley Gardens 12  Brewery,Liverpool,Not Applicable,WX1 6LT,UK,EMEA,Elizabeth Devon,Medium
10266,21,100,6,6-Jul-04,2526.51,Shipped,Classic Cars,141,S18_1129,L'ordine Souveniers,0522-556555,Strada Provinciale 124,Reggio Emilia,Not Applicable,42100,Italy,EMEA,Maurizio Moroni,Small
10278,34,100,6,6-Aug-04,4667.86,Shipped,Classic Cars,141,S18_1129,Signal Gift Stores,7025551838,8489 Strong St.,Las Vegas,NV,83030,USA,NA,Sue King,Medium
10287,41,100,4,30-Aug-04,6499.32,Shipped,Classic Cars,141,S18_1129,"Vida Sport, Ltd",0897-034555,Grenzacherweg 237,Gensve,Not Applicable,1203,Switzerland,EMEA,Michael Holz,Medium
10301,37,100,8,5-Oct-03,5917.78,Shipped,Classic Cars,141,S18_1129,"Norway Gifts By Mail, Co.",+47 2212 1555,"Drammensveien 126 A, PB 744 Sentrum",Oslo,Not Applicable,N 0106,Norway,EMEA,Jan Klaeboe,Medium
10310,37,100,2,16-Oct-04,6231.91,Shipped,Classic Cars,141,S18_1129,"Toms Spezialitten, Ltd",0221-5554327,Mehrheimerstr. 369,Koln,Not Applicable,50739,Germany,EMEA,Henriette Pfalzheim,Medium
10321,41,100,10,4-Nov-04,5803.14,Shipped,Classic Cars,141,S18_1129,FunGiftIdeas.com,5085552555,1785 First Street,New Bedford,MA,50553,USA,NA,Violeta Benitez,Medium
10331,46,100,6,17-Nov-04,6434.02,Shipped,Classic Cars,141,S18_1129,Motor Mint Distributors Inc.,2155559857,11328 Douglas Av.,Philadelphia,PA,71270,USA,NA,Rosa Hernandez,Medium
10342,40,100,2,24-Nov-04,6454.4,Shipped,Classic Cars,141,S18_1129,"Australian Collectors, Co.",03 9520 4555,636 St Kilda Road,Melbourne,Victoria,3004,Australia,APAC,Peter Ferguson,Medium
10356,43,97.6,8,9-Dec-04,4196.8,Shipped,Classic Cars,141,S18_1129,Lyon Souveniers,+33 1 46 62 7555,27 rue du Colonel Pierre Avia,Paris,Not Applicable,75508,France,EMEA,Daniel Da Cunha,Medium
10365,30,87.06,1,7-Jan-05,2611.8,Shipped,Classic Cars,141,S18_1129,Mini Creations Ltd.,5085559555,4575 Hillside Dr.,New Bedford,MA,50553,USA,NA,Wing C Tam,Small
10377,35,100,2,9-Feb-05,5895.05,Shipped,Classic Cars,141,S18_1129,"Toys of Finland, Co.",90-224 8555,Keskuskatu 45,Helsinki,Not Applicable,21240,Finland,EMEA,Matti Karttunen,Medium
10390,36,93.77,14,4-Mar-05,3375.72,Shipped,Classic Cars,141,S18_1129,Mini Gifts Distributors Ltd.,4155551450,5677 Strong St.,San Rafael,CA,97562,USA,NA,Valarie Nelson,Medium
10406,61,100,3,15-Apr-05,8374.69,Disputed,Classic Cars,141,S18_1129,Danish Wholesale Imports,31 12 3555,Vinb'ltet 34,Kobenhavn,Not Applicable,1734,Denmark,EMEA,Jytte Petersen,Large
10419,38,100,5,17-May-05,4464.24,Shipped,Classic Cars,141,S18_1129,Salzburg Collectables,6562-9555,Geislweg 14,Salzburg,Not Applicable,5020,Austria,EMEA,Georg Pipps,Medium
10102,39,100,2,10-Jan-03,4808.31,Shipped,Vintage Cars,102,S18_1342,Vitachrome Inc.,2125551500,2678 Kingston Rd.,NYC,NY,10022,USA,NA,Michael Frick,Medium
10111,33,99.66,6,25-Mar-03,3288.78,Shipped,Vintage Cars,102,S18_1342,Mini Wheels Co.,6505555787,5557 North Pendale Street,San Francisco,CA,N/A,USA,NA,Julie Murphy,Medium
10125,32,100,1,21-May-03,3254.72,Shipped,Vintage Cars,102,S18_1342,"Australian Collectors, Co.",03 9520 4555,636 St Kilda Road,Melbourne,Victoria,3004,Australia,APAC,Peter Ferguson,Medium
10139,31,100,7,16-Jul-03,3184.94,Shipped,Vintage Cars,102,S18_1342,Souveniers And Things Co.,+61 2 9495 8555,"Monitor Money Building, 815 Pacific Hwy",Chatswood,NSW,2067,Australia,APAC,Adrian Huxley,Medium
10149,50,100,4,12-Sep-03,5907.5,Shipped,Vintage Cars,102,S18_1342,Signal Collectibles Ltd.,4155554312,2793 Furth Circle,Brisbane,CA,94217,USA,NA,Sue Taylor,Medium
10162,48,91.44,2,18-Oct-03,4389.12,Shipped,Vintage Cars,102,S18_1342,Corporate Gift Ideas Co.,6505551386,7734 Strong St.,San Francisco,CA,N/A,USA,NA,Julie Brown,Medium
10173,43,100,6,5-Nov-03,5036.16,Shipped,Vintage Cars,102,S18_1342,Rovelli Gifts,035-640555,Via Ludovico il Moro 22,Bergamo,Not Applicable,24100,Italy,EMEA,Giovanni Rovelli,Medium
10182,25,87.33,3,12-Nov-03,2183.25,Shipped,Vintage Cars,102,S18_1342,Mini Gifts Distributors Ltd.,4155551450,5677 Strong St.,San Rafael,CA,97562,USA,NA,Valarie Nelson,Small
10193,28,100,7,21-Nov-03,3106.88,Shipped,Vintage Cars,102,S18_1342,"Australian Collectables, Ltd",61-9-3844-6555,7 Allen Street,Glen Waverly,Victoria,3150,Australia,APAC,Sean Connery,Medium
10205,36,100,2,3-Dec-03,3735.72,Shipped,Vintage Cars,102,S18_1342,Euro Shopping Channel,(91) 555 94 44,"C/ Moralzarzal, 86",Madrid,Not Applicable,28034,Spain,EMEA,Diego Freyre,Medium
10215,27,89.38,10,29-Jan-04,2413.26,Shipped,Vintage Cars,102,S18_1342,West Coast Collectables Co.,3105553722,3675 Furth Circle,Burbank,CA,94019,USA,NA,Steve Thompson,Small
10227,25,100,3,2-Mar-04,2953.75,Shipped,Vintage Cars,102,S18_1342,"Saveley & Henriot, Co.",78.32.5555,"2, rue du Commerce",Lyon,Not Applicable,69004,France,EMEA,Mary Saveley,Small
10244,40,100,7,29-Apr-04,4684.8,Shipped,Vintage Cars,102,S18_1342,Euro Shopping Channel,(91) 555 94 44,"C/ Moralzarzal, 86",Madrid,Not Applicable,28034,Spain,EMEA,Diego Freyre,Medium
10256,34,95.55,2,8-Jun-04,3248.7,Shipped,Vintage Cars,102,S18_1342,Danish Wholesale Imports,31 12 3555,Vinb'ltet 34,Kobenhavn,Not Applicable,1734,Denmark,EMEA,Jytte Petersen,Medium
10280,50,100,9,17-Aug-04,5239.5,Shipped,Vintage Cars,102,S18_1342,Amica Models & Co.,011-4988555,Via Monte Bianco 34,Torino,Not Applicable,10100,Italy,EMEA,Paolo Accorti,Medium
10289,38,100,2,3-Sep-04,4567.98,Shipped,Vintage Cars,102,S18_1342,Herkku Gifts,+47 2267 3215,"Drammen 121, PR 744 Sentrum",Bergen,Not Applicable,N 5804,Norway,EMEA,Veysel Oeztan,Medium
10304,37,95.55,13,11-Oct-04,3535.35,Shipped,Vintage Cars,102,S18_1342,Auto Assoc. & Cie.,30.59.8555,"67, avenue de l'Europe",Versailles,Not Applicable,78000,France,EMEA,Daniel Tonini,Medium
10312,43,89.38,10,21-Oct-04,3843.34,Shipped,Vintage Cars,102,S18_1342,Mini Gifts Distributors Ltd.,4155551450,5677 Strong St.,San Rafael,CA,97562,USA,NA,Valarie Nelson,Medium
10322,43,86.3,14,4-Nov-04,3710.9,Shipped,Vintage Cars,102,S18_1342,Online Diecast Creations Co.,6035558647,2304 Long Airport Avenue,Nashua,NH,62005,USA,NA,Valarie Young,Medium
10332,46,95.13,15,17-Nov-04,4375.98,Shipped,Vintage Cars,102,S18_1342,"AV Stores, Co.",(171) 555-1555,Fauntleroy Circus,Manchester,Not Applicable,EC2 5NT,UK,EMEA,Victoria Ashworth,Medium
10346,42,36.11,3,29-Nov-04,1516.62,Shipped,Vintage Cars,102,S18_1342,Signal Gift Stores,7025551838,8489 Strong St.,Las Vegas,NV,83030,USA,NA,Sue King,Small
10356,50,50.18,9,9-Dec-04,2509,Shipped,Vintage Cars,102,S18_1342,Lyon Souveniers,+33 1 46 62 7555,27 rue du Colonel Pierre Avia,Paris,Not Applicable,75508,France,EMEA,Daniel Da Cunha,Small
10369,44,100,8,20-Jan-05,9240.44,Shipped,Vintage Cars,102,S18_1342,Collectables For Less Inc.,6175558555,7825 Douglas Av.,Brickhaven,MA,58339,USA,NA,Allen Nelson,Large
10380,27,93.16,13,16-Feb-05,2515.32,Shipped,Vintage Cars,102,S18_1342,Euro Shopping Channel,(91) 555 94 44,"C/ Moralzarzal, 86",Madrid,Not Applicable,28034,Spain,EMEA,Diego Freyre,Small
10391,35,100,2,9-Mar-05,5548.9,Shipped,Vintage Cars,102,S18_1342,"Anna's Decorations, Ltd",02 9936 8555,201 Miller Street,North Sydney,NSW,2060,Australia,APAC,Anna O'Hara,Medium
10422,51,95.55,2,30-May-05,4873.05,In Process,Vintage Cars,102,S18_1342,Diecast Classics Inc.,2155551555,7586 Pompton St.,Allentown,PA,70267,USA,NA,Kyung Yu,Medium
10102,41,50.14,1,10-Jan-03,2055.74,Shipped,Vintage Cars,53,S18_1367,Vitachrome Inc.,2125551500,2678 Kingston Rd.,NYC,NY,10022,USA,NA,Michael Frick,Small
10111,48,49.06,5,25-Mar-03,2354.88,Shipped,Vintage Cars,53,S18_1367,Mini Wheels Co.,6505555787,5557 North Pendale Street,San Francisco,CA,N/A,USA,NA,Julie Murphy,Small
10126,42,54.99,17,28-May-03,2309.58,Shipped,Vintage Cars,53,S18_1367,"Corrida Auto Replicas, Ltd",(91) 555 22 82,"C/ Araquil, 67",Madrid,Not Applicable,28023,Spain,EMEA,Mart¡n Sommer,Small
10139,49,43.13,6,16-Jul-03,2113.37,Shipped,Vintage Cars,53,S18_1367,Souveniers And Things Co.,+61 2 9495 8555,"Monitor Money Building, 815 Pacific Hwy",Chatswood,NSW,2067,Australia,APAC,Adrian Huxley,Small
10149,30,58.22,3,12-Sep-03,1746.6,Shipped,Vintage Cars,53,S18_1367,Signal Collectibles Ltd.,4155554312,2793 Furth Circle,Brisbane,CA,94217,USA,NA,Sue Taylor,Small
10162,45,51.21,1,18-Oct-03,2304.45,Shipped,Vintage Cars,53,S18_1367,Corporate Gift Ideas Co.,6505551386,7734 Strong St.,San Francisco,CA,N/A,USA,NA,Julie Brown,Small
10173,48,44.21,5,5-Nov-03,2122.08,Shipped,Vintage Cars,53,S18_1367,Rovelli Gifts,035-640555,Via Ludovico il Moro 22,Bergamo,Not Applicable,24100,Italy,EMEA,Giovanni Rovelli,Small
10182,32,54.45,2,12-Nov-03,1742.4,Shipped,Vintage Cars,53,S18_1367,Mini Gifts Distributors Ltd.,4155551450,5677 Strong St.,San Rafael,CA,97562,USA,NA,Valarie Nelson,Small
10193,46,53.37,6,21-Nov-03,2455.02,Shipped,Vintage Cars,53,S18_1367,"Australian Collectables, Ltd",61-9-3844-6555,7 Allen Street,Glen Waverly,Victoria,3150,Australia,APAC,Sean Connery,Small
10205,48,63.61,1,3-Dec-03,3053.28,Shipped,Vintage Cars,53,S18_1367,Euro Shopping Channel,(91) 555 94 44,"C/ Moralzarzal, 86",Madrid,Not Applicable,28034,Spain,EMEA,Diego Freyre,Medium
10215,33,43.13,9,29-Jan-04,1423.29,Shipped,Vintage Cars,53,S18_1367,West Coast Collectables Co.,3105553722,3675 Furth Circle,Burbank,CA,94019,USA,NA,Steve Thompson,Small
10227,31,48.52,2,2-Mar-04,1504.12,Shipped,Vintage Cars,53,S18_1367,"Saveley & Henriot, Co.",78.32.5555,"2, rue du Commerce",Lyon,Not Applicable,69004,France,EMEA,Mary Saveley,Small
10244,20,58.22,6,29-Apr-04,1164.4,Shipped,Vintage Cars,53,S18_1367,Euro Shopping Channel,(91) 555 94 44,"C/ Moralzarzal, 86",Madrid,Not Applicable,28034,Spain,EMEA,Diego Freyre,Small
